# Time[s]    Strain
2.663818359375000000e+01 -1.765915909840165962e-22
2.663842773437500000e+01 -1.796376271382063203e-22
2.663867187500000000e+01 -1.828728647609955813e-22
2.663891601562500000e+01 -1.830198144196092880e-22
2.663916015625000000e+01 -1.766630135500053146e-22
2.663940429687500000e+01 -1.618353358156328985e-22
2.663964843750000000e+01 -1.390626835640103721e-22
2.663989257812500000e+01 -1.116283321570494056e-22
2.664013671875000000e+01 -8.497058746420304877e-23
2.664038085937500000e+01 -6.528257082464347722e-23
2.664062500000000000e+01 -5.766391178769814267e-23
2.664086914062500000e+01 -6.444833180272725721e-23
2.664111328125000000e+01 -8.431976028853419198e-23
2.664135742187500000e+01 -1.125157025599751994e-22
2.664160156250000000e+01 -1.420729712441841202e-22
2.664184570312500000e+01 -1.658301231181464314e-22
2.664208984375000000e+01 -1.786236023904241399e-22
2.664233398437500000e+01 -1.788026100076373604e-22
2.664257812500000000e+01 -1.682868742481322485e-22
2.664282226562500000e+01 -1.512447400508131106e-22
2.664306640625000000e+01 -1.324387387719508904e-22
2.664331054687500000e+01 -1.162479960272722835e-22
2.664355468750000000e+01 -1.063562864874346999e-22
2.664379882812500000e+01 -1.053901318650112298e-22
2.664404296875000000e+01 -1.141873711348958291e-22
2.664428710937500000e+01 -1.311864220012298436e-22
2.664453125000000000e+01 -1.525957613912865939e-22
2.664477539062500000e+01 -1.734413006793083455e-22
2.664501953125000000e+01 -1.889933260689767529e-22
2.664526367187500000e+01 -1.959177734989844602e-22
2.664550781250000000e+01 -1.927342593396131005e-22
2.664575195312500000e+01 -1.796050643654299382e-22
2.664599609375000000e+01 -1.578875207807553249e-22
2.664624023437500000e+01 -1.299112661460666057e-22
2.664648437500000000e+01 -9.899661608986922493e-23
2.664672851562500000e+01 -6.925481927574397184e-23
2.664697265625000000e+01 -4.470530085007731763e-23
2.664721679687500000e+01 -2.774370059815239148e-23
2.664746093750000000e+01 -1.769671640314899300e-23
2.664770507812500000e+01 -1.058585153944776013e-23
2.664794921875000000e+01 -7.276346714192919528e-25
2.664819335937500000e+01 1.642439939949540275e-23
2.664843750000000000e+01 4.172180790225676971e-23
2.664868164062500000e+01 7.144105255325112802e-23
2.664892578125000000e+01 9.849074011002862587e-23
2.664916992187500000e+01 1.150187845210843553e-22
2.664941406250000000e+01 1.151622386200391968e-22
2.664965820312500000e+01 9.687126579595908101e-23
2.664990234375000000e+01 6.237945172979647018e-23
2.665014648437500000e+01 1.749055481132447318e-23
2.665039062500000000e+01 -2.983302516139361053e-23
2.665063476562500000e+01 -7.111833618558438244e-23
2.665087890625000000e+01 -9.903870559503855879e-23
2.665112304687500000e+01 -1.089210714259473905e-22
2.665136718750000000e+01 -9.976617196686723074e-23
2.665161132812500000e+01 -7.440552307544891088e-23
2.665185546875000000e+01 -3.869591727882192226e-23
2.665209960937500000e+01 1.178528231618819828e-26
2.665234375000000000e+01 3.469792210045760918e-23
2.665258789062500000e+01 6.030612136316513461e-23
2.665283203125000000e+01 7.474508762227191595e-23
2.665307617187500000e+01 7.895237892480980771e-23
2.665332031250000000e+01 7.593794778893694140e-23
2.665356445312500000e+01 6.912023378752075005e-23
2.665380859375000000e+01 6.075220177811656759e-23
2.665405273437500000e+01 5.140870271343897472e-23
2.665429687500000000e+01 4.096830893375337152e-23
2.665454101562500000e+01 3.044385052302431998e-23
2.665478515625000000e+01 2.320431700959658294e-23
2.665502929687500000e+01 2.435973528358542922e-23
2.665527343750000000e+01 3.831747021930626829e-23
2.665551757812500000e+01 6.586018252949596776e-23
2.665576171875000000e+01 1.025699181007822933e-22
2.665600585937500000e+01 1.397736508807720372e-22
2.665625000000000000e+01 1.678436943939400668e-22
2.665649414062500000e+01 1.803618315981099413e-22
2.665673828125000000e+01 1.770641851453229093e-22
2.665698242187500000e+01 1.639915451053776628e-22
2.665722656250000000e+01 1.506345150206697493e-22
2.665747070312500000e+01 1.454277430544502261e-22
2.665771484375000000e+01 1.519264317418599628e-22
2.665795898437500000e+01 1.676934010904387119e-22
2.665820312500000000e+01 1.863148781300489912e-22
2.665844726562500000e+01 2.011033492924842732e-22
2.665869140625000000e+01 2.082422853703709515e-22
2.665893554687500000e+01 2.077694008650828272e-22
2.665917968750000000e+01 2.022894125263446747e-22
2.665942382812500000e+01 1.946391440033730275e-22
2.665966796875000000e+01 1.860502767464574406e-22
2.665991210937500000e+01 1.756832209499888702e-22
2.666015625000000000e+01 1.615098617215787318e-22
2.666040039062500000e+01 1.419515853831539336e-22
2.666064453125000000e+01 1.174394612801786002e-22
2.666088867187500000e+01 9.106738032419212312e-23
2.666113281250000000e+01 6.783356915785636993e-23
2.666137695312500000e+01 5.272019300031087260e-23
2.666162109375000000e+01 4.867980344924097715e-23
2.666186523437500000e+01 5.561862058107653167e-23
2.666210937500000000e+01 7.054162817913209565e-23
2.666235351562500000e+01 8.828155887434484577e-23
2.666259765625000000e+01 1.024794780972198686e-22
2.666284179687500000e+01 1.069897143303832820e-22
2.666308593750000000e+01 9.768919697607419669e-23
2.666333007812500000e+01 7.404762283044545425e-23
2.666357421875000000e+01 3.960620547546015942e-23
2.666381835937500000e+01 9.651267737264340990e-25
2.666406250000000000e+01 -3.437055938574735857e-23
2.666430664062500000e+01 -6.035770445513756772e-23
2.666455078125000000e+01 -7.396858414063515056e-23
2.666479492187500000e+01 -7.532868627455467795e-23
2.666503906250000000e+01 -6.659937932257171957e-23
2.666528320312500000e+01 -5.052375243512336183e-23
2.666552734375000000e+01 -2.973756454722842440e-23
2.666577148437500000e+01 -7.222796591527157787e-24
2.666601562500000000e+01 1.279696856806584397e-23
2.666625976562500000e+01 2.469036283567187607e-23
2.666650390625000000e+01 2.269428459913396280e-23
2.666674804687500000e+01 3.356377835943936492e-24
2.666699218750000000e+01 -3.204443740973355360e-23
2.666723632812500000e+01 -7.655778135767844776e-23
2.666748046875000000e+01 -1.189279020237146954e-22
2.666772460937500000e+01 -1.469104356929525554e-22
2.666796875000000000e+01 -1.512464353111717234e-22
2.666821289062500000e+01 -1.288079467892391914e-22
2.666845703125000000e+01 -8.379021936402300707e-23
2.666870117187500000e+01 -2.643296038532941809e-23
2.666894531250000000e+01 3.035363823563807900e-23
2.666918945312500000e+01 7.508768445463196072e-23
2.666943359375000000e+01 1.008134341136963262e-22
2.666967773437500000e+01 1.061750316867320990e-22
2.666992187500000000e+01 9.458517381186699332e-23
2.667016601562500000e+01 7.229182267334423056e-23
2.667041015625000000e+01 4.621819487266665658e-23
2.667065429687500000e+01 2.225251995039006949e-23
2.667089843750000000e+01 4.334146598524475674e-24
2.667114257812500000e+01 -5.754298109325484533e-24
2.667138671875000000e+01 -8.256255265911913171e-24
2.667163085937500000e+01 -5.193834033663672027e-24
2.667187500000000000e+01 1.008050951616038504e-25
2.667211914062500000e+01 3.811834631119497599e-24
2.667236328125000000e+01 2.719725027543497838e-24
2.667260742187500000e+01 -4.751948722242784821e-24
2.667285156250000000e+01 -1.788837651240193863e-23
2.667309570312500000e+01 -3.381509563686302152e-23
2.667333984375000000e+01 -4.859390634350469562e-23
2.667358398437500000e+01 -5.897878383161544563e-23
2.667382812500000000e+01 -6.396332765134055555e-23
2.667407226562500000e+01 -6.509989139425956045e-23
2.667431640625000000e+01 -6.519401588856013532e-23
2.667456054687500000e+01 -6.608378739470245242e-23
2.667480468750000000e+01 -6.697797666098433407e-23
2.667504882812500000e+01 -6.457635571224071657e-23
2.667529296875000000e+01 -5.501183547336082872e-23
2.667553710937500000e+01 -3.644631085972266479e-23
2.667578125000000000e+01 -1.082117565057581363e-23
2.667602539062500000e+01 1.618902728054552228e-23
2.667626953125000000e+01 3.710950942800885370e-23
2.667651367187500000e+01 4.573767895421035194e-23
2.667675781250000000e+01 3.996437266449840085e-23
2.667700195312500000e+01 2.285498742862739174e-23
2.667724609375000000e+01 1.263720698026635333e-24
2.667749023437500000e+01 -1.734671650569573610e-23
2.667773437500000000e+01 -2.808548280541477903e-23
2.667797851562500000e+01 -3.014390592875611307e-23
2.667822265625000000e+01 -2.621880852625584119e-23
2.667846679687500000e+01 -2.060952962889429143e-23
2.667871093750000000e+01 -1.707525356056871376e-23
2.667895507812500000e+01 -1.734292800983416968e-23
2.667919921875000000e+01 -2.085890713058488055e-23
2.667944335937500000e+01 -2.587031440387349488e-23
2.667968750000000000e+01 -3.116346370597383121e-23
2.667993164062500000e+01 -3.727901261731527810e-23
2.668017578125000000e+01 -4.632949936009033758e-23
2.668041992187500000e+01 -6.051616698929003614e-23
2.668066406250000000e+01 -8.029490752478060306e-23
2.668090820312500000e+01 -1.032852074436651582e-22
2.668115234375000000e+01 -1.245060913413264311e-22
2.668139648437500000e+01 -1.378080957744742142e-22
2.668164062500000000e+01 -1.378669594343226537e-22
2.668188476562500000e+01 -1.219813755908273760e-22
2.668212890625000000e+01 -9.110874161876465701e-23
2.668237304687500000e+01 -4.989600573521805460e-23
2.668261718750000000e+01 -5.778907226909013728e-24
2.668286132812500000e+01 3.251734013579530224e-23
2.668310546875000000e+01 5.663562805964961381e-23
2.668334960937500000e+01 6.009434053767840077e-23
2.668359375000000000e+01 3.957477358199251743e-23
2.668383789062500000e+01 -4.000799987148242078e-24
2.668408203125000000e+01 -6.480000141350295615e-23
2.668432617187500000e+01 -1.323765279000314104e-22
2.668457031250000000e+01 -1.935744515555369626e-22
2.668481445312500000e+01 -2.360894676995652968e-22
2.668505859375000000e+01 -2.525915047634098551e-22
2.668530273437500000e+01 -2.434660201233433105e-22
2.668554687500000000e+01 -2.165794086540753751e-22
2.668579101562500000e+01 -1.839995729122148517e-22
2.668603515625000000e+01 -1.572286907696438995e-22
2.668627929687500000e+01 -1.430807833430310733e-22
2.668652343750000000e+01 -1.417178039546490028e-22
2.668676757812500000e+01 -1.472919656711132526e-22
2.668701171875000000e+01 -1.507226146274489783e-22
2.668725585937500000e+01 -1.434590627145785369e-22
2.668750000000000000e+01 -1.208103633449227681e-22
2.668774414062500000e+01 -8.377309833132001775e-23
2.668798828125000000e+01 -3.895967467933169674e-23
2.668823242187500000e+01 3.279492263178226033e-24
2.668847656250000000e+01 3.207129863081296290e-23
2.668872070312500000e+01 3.952627499814632486e-23
2.668896484375000000e+01 2.308740714332049384e-23
2.668920898437500000e+01 -1.419356742610662882e-23
2.668945312500000000e+01 -6.512858259543430827e-23
2.668969726562500000e+01 -1.205239192507503812e-22
2.668994140625000000e+01 -1.711084522217971792e-22
2.669018554687500000e+01 -2.090242565628806823e-22
2.669042968750000000e+01 -2.289996628956779568e-22
2.669067382812500000e+01 -2.292503302552027310e-22
2.669091796875000000e+01 -2.118245027319992125e-22
2.669116210937500000e+01 -1.819329554708359338e-22
2.669140625000000000e+01 -1.461356302167098640e-22
2.669165039062500000e+01 -1.099674954493437362e-22
2.669189453125000000e+01 -7.614545992966807199e-23
2.669213867187500000e+01 -4.437807751120230981e-23
2.669238281250000000e+01 -1.285394307626702412e-23
2.669262695312500000e+01 1.967963592178351767e-23
2.669287109375000000e+01 5.265578796310491018e-23
2.669311523437500000e+01 8.380723034667918718e-23
2.669335937500000000e+01 1.101231033824983290e-22
2.669360351562500000e+01 1.287613128027140449e-22
2.669384765625000000e+01 1.375120828657117827e-22
2.669409179687500000e+01 1.350401916497297818e-22
2.669433593750000000e+01 1.213349102881156708e-22
2.669458007812500000e+01 9.842517447290985115e-23
2.669482421875000000e+01 7.079340385077432850e-23
2.669506835937500000e+01 4.469913993008607668e-23
2.669531250000000000e+01 2.623897118217170324e-23
2.669555664062500000e+01 1.898674003101268789e-23
2.669580078125000000e+01 2.254378869259929232e-23
2.669604492187500000e+01 3.290725741998587995e-23
2.669628906250000000e+01 4.454399171498748987e-23
2.669653320312500000e+01 5.297958746609246312e-23
2.669677734375000000e+01 5.633764412907979070e-23
2.669702148437500000e+01 5.509942417817374927e-23
2.669726562500000000e+01 5.075450309797761869e-23
2.669750976562500000e+01 4.467614248311663023e-23
2.669775390625000000e+01 3.800614031012833483e-23
2.669799804687500000e+01 3.223373389958513052e-23
2.669824218750000000e+01 2.946531976726248485e-23
2.669848632812500000e+01 3.172627315402791325e-23
2.669873046875000000e+01 3.974619018373607019e-23
2.669897460937500000e+01 5.231552357822703660e-23
2.669921875000000000e+01 6.670011252007279408e-23
2.669946289062500000e+01 7.964509493338155716e-23
2.669970703125000000e+01 8.834583741757265269e-23
2.669995117187500000e+01 9.115553075308657508e-23
2.670019531250000000e+01 8.791230266146571658e-23
2.670043945312500000e+01 7.970984125592170495e-23
2.670068359375000000e+01 6.823736399587008529e-23
2.670092773437500000e+01 5.522183359844623102e-23
2.670117187500000000e+01 4.235914242542781209e-23
2.670141601562500000e+01 3.149578121052907469e-23
2.670166015625000000e+01 2.449378042783052557e-23
2.670190429687500000e+01 2.264518293290873623e-23
2.670214843750000000e+01 2.619382209437506300e-23
2.670239257812500000e+01 3.454482574761741622e-23
2.670263671875000000e+01 4.699238757710439450e-23
2.670288085937500000e+01 6.320101532314262226e-23
2.670312500000000000e+01 8.295846422935105436e-23
2.670336914062500000e+01 1.054876007002655292e-22
2.670361328125000000e+01 1.289447083861720016e-22
2.670385742187500000e+01 1.504009443492756995e-22
2.670410156250000000e+01 1.662310552966406592e-22
2.670434570312500000e+01 1.728753612954676541e-22
2.670458984375000000e+01 1.680121288070345445e-22
2.670483398437500000e+01 1.518543797660370236e-22
2.670507812500000000e+01 1.278832307941469231e-22
2.670532226562500000e+01 1.023429013836625835e-22
2.670556640625000000e+01 8.234480243763884071e-23
2.670581054687500000e+01 7.328531017746539076e-23
2.670605468750000000e+01 7.691875077425513096e-23
2.670629882812500000e+01 9.110922980787476332e-23
2.670654296875000000e+01 1.111546994020064676e-22
2.670678710937500000e+01 1.316966155937715832e-22
2.670703125000000000e+01 1.482195585944247592e-22
2.670727539062500000e+01 1.577016556735279299e-22
2.670751953125000000e+01 1.586036029728289405e-22
2.670776367187500000e+01 1.507164792530279902e-22
2.670800781250000000e+01 1.351910119603917564e-22
2.670825195312500000e+01 1.146197696294869581e-22
2.670849609375000000e+01 9.290845925813298914e-23
2.670874023437500000e+01 7.482145572989655164e-23
2.670898437500000000e+01 6.508690849642870562e-23
2.670922851562500000e+01 6.693717868022214680e-23
2.670947265625000000e+01 8.038572156659001570e-23
2.670971679687500000e+01 1.011792672888045602e-22
2.670996093750000000e+01 1.214146485280876063e-22
2.671020507812500000e+01 1.319171539955298033e-22
2.671044921875000000e+01 1.253426925815556992e-22
2.671069335937500000e+01 9.861439763751927176e-23
2.671093750000000000e+01 5.387519171661922593e-23
2.671118164062500000e+01 -2.040336816932086768e-24
2.671142578125000000e+01 -5.913152788308541845e-23
2.671166992187500000e+01 -1.063382178780565932e-22
2.671191406250000000e+01 -1.341431035622869518e-22
2.671215820312500000e+01 -1.374775283132037712e-22
2.671240234375000000e+01 -1.179842035898466770e-22
2.671264648437500000e+01 -8.416954555273551862e-23
2.671289062500000000e+01 -4.867291005963092721e-23
2.671313476562500000e+01 -2.358283519984893953e-23
2.671337890625000000e+01 -1.609339386562614468e-23
2.671362304687500000e+01 -2.658278834398307830e-23
2.671386718750000000e+01 -4.952809370265662690e-23
2.671411132812500000e+01 -7.598830197035939835e-23
2.671435546875000000e+01 -9.606732716232602936e-23
2.671459960937500000e+01 -1.007788004498436994e-22
2.671484375000000000e+01 -8.377220445532129263e-23
2.671508789062500000e+01 -4.330222461581846353e-23
2.671533203125000000e+01 1.615252365957121528e-23
2.671557617187500000e+01 8.385724520640610995e-23
2.671582031250000000e+01 1.451221206872193229e-22
2.671606445312500000e+01 1.854632806318606921e-22
2.671630859375000000e+01 1.951062843177104931e-22
2.671655273437500000e+01 1.720116262898755711e-22
2.671679687500000000e+01 1.222091746915083999e-22
2.671704101562500000e+01 5.751719735075460434e-23
2.671728515625000000e+01 -8.101333440183422345e-24
2.671752929687500000e+01 -6.201793743475673374e-23
2.671777343750000000e+01 -9.532796095380542321e-23
2.671801757812500000e+01 -1.040489179713334230e-22
2.671826171875000000e+01 -8.951041130313148037e-23
2.671850585937500000e+01 -5.821702006155131470e-23
2.671875000000000000e+01 -2.093095453792499753e-23
2.671899414062500000e+01 9.577727107350366531e-24
2.671923828125000000e+01 2.213605342106462542e-23
2.671948242187500000e+01 1.111392691225151886e-23
2.671972656250000000e+01 -2.096075062492499105e-23
2.671997070312500000e+01 -6.359581195009507680e-23
2.672021484375000000e+01 -1.018191591371477770e-22
2.672045898437500000e+01 -1.219041278352444270e-22
2.672070312500000000e+01 -1.169138427452403023e-22
2.672094726562500000e+01 -8.943774099410518450e-23
2.672119140625000000e+01 -5.024003886895025821e-23
2.672143554687500000e+01 -1.360683183134786714e-23
2.672167968750000000e+01 8.365747192555319293e-24
2.672192382812500000e+01 1.010962562139736890e-23
2.672216796875000000e+01 -6.030673810508031225e-24
2.672241210937500000e+01 -3.156633932464823630e-23
2.672265625000000000e+01 -5.568615907523169809e-23
2.672290039062500000e+01 -6.941436614004946793e-23
2.672314453125000000e+01 -6.854005618540819118e-23
2.672338867187500000e+01 -5.437650575848537605e-23
2.672363281250000000e+01 -3.234599669412761608e-23
2.672387695312500000e+01 -9.330015899146773576e-24
2.672412109375000000e+01 8.951028518948271182e-24
2.672436523437500000e+01 1.967128333189749995e-23
2.672460937500000000e+01 2.343596208228299756e-23
2.672485351562500000e+01 2.360590073960910465e-23
2.672509765625000000e+01 2.461408241893327131e-23
2.672534179687500000e+01 2.983864500813586125e-23
2.672558593750000000e+01 3.992861213571657513e-23
2.672583007812500000e+01 5.239312557828132485e-23
2.672607421875000000e+01 6.262364589796797102e-23
2.672631835937500000e+01 6.570657037955506644e-23
2.672656250000000000e+01 5.807816724465015004e-23
2.672680664062500000e+01 3.851263060657486772e-23
2.672705078125000000e+01 8.530220896510398292e-24
2.672729492187500000e+01 -2.761027712401721637e-23
2.672753906250000000e+01 -6.350699660054674750e-23
2.672778320312500000e+01 -9.209444153968027398e-23
2.672802734375000000e+01 -1.078916312363990055e-22
2.672827148437500000e+01 -1.092382126256917360e-22
2.672851562500000000e+01 -9.938338109795238028e-23
2.672875976562500000e+01 -8.560328312522161072e-23
2.672900390625000000e+01 -7.639884980736647590e-23
2.672924804687500000e+01 -7.783960163719363839e-23
2.672949218750000000e+01 -9.076160815252175614e-23
2.672973632812500000e+01 -1.103651168170912239e-22
2.672998046875000000e+01 -1.286165927955654354e-22
2.673022460937500000e+01 -1.382057285801703773e-22
2.673046875000000000e+01 -1.357969752983263970e-22
2.673071289062500000e+01 -1.228681651824582316e-22
2.673095703125000000e+01 -1.041230465930554669e-22
2.673120117187500000e+01 -8.487070224490436828e-23
2.673144531250000000e+01 -6.893369172333005309e-23
2.673168945312500000e+01 -5.784421552340361074e-23
2.673193359375000000e+01 -5.122737748072389886e-23
2.673217773437500000e+01 -4.792782095966181864e-23
2.673242187500000000e+01 -4.735999508520452364e-23
2.673266601562500000e+01 -5.033062935916601548e-23
2.673291015625000000e+01 -5.852746407770272516e-23
2.673315429687500000e+01 -7.261156481573515646e-23
2.673339843750000000e+01 -9.009320693883670843e-23
2.673364257812500000e+01 -1.047518341360891643e-22
2.673388671875000000e+01 -1.085605043364724458e-22
2.673413085937500000e+01 -9.542707120138565063e-23
2.673437500000000000e+01 -6.477113974008568546e-23
2.673461914062500000e+01 -2.284486808577869794e-23
2.673486328125000000e+01 1.920045059144986236e-23
2.673510742187500000e+01 4.981573028317712443e-23
2.673535156250000000e+01 6.202862133024854065e-23
2.673559570312500000e+01 5.642051025494635822e-23
2.673583984375000000e+01 4.061346654944155561e-23
2.673608398437500000e+01 2.564093324405023779e-23
2.673632812500000000e+01 2.118645776312964787e-23
2.673657226562500000e+01 3.202284967880008810e-23
2.673681640625000000e+01 5.695987707167507567e-23
2.673706054687500000e+01 9.007321397788238230e-23
2.673730468750000000e+01 1.230909853157512403e-22
2.673754882812500000e+01 1.479447445115862698e-22
2.673779296875000000e+01 1.589925459132107512e-22
2.673803710937500000e+01 1.545629288202583316e-22
2.673828125000000000e+01 1.373431228868077502e-22
2.673852539062500000e+01 1.132957934995593689e-22
2.673876953125000000e+01 8.938873913758724696e-23
2.673901367187500000e+01 7.107728762044625008e-23
2.673925781250000000e+01 6.069445951904825333e-23
2.673950195312500000e+01 5.742100171464373476e-23
2.673974609375000000e+01 5.857897068035039098e-23
2.673999023437500000e+01 6.131975416373933353e-23
2.674023437500000000e+01 6.378244630051721196e-23
2.674047851562500000e+01 6.524092323303503891e-23
2.674072265625000000e+01 6.535312439932305523e-23
2.674096679687500000e+01 6.327292994044454576e-23
2.674121093750000000e+01 5.759287526085961784e-23
2.674145507812500000e+01 4.734304102103005992e-23
2.674169921875000000e+01 3.314721632986687158e-23
2.674194335937500000e+01 1.736570245125394675e-23
2.674218750000000000e+01 2.961523191370484895e-24
2.674243164062500000e+01 -8.039722133695304833e-24
2.674267578125000000e+01 -1.538137304237704737e-23
2.674291992187500000e+01 -2.032016557531141046e-23
2.674316406250000000e+01 -2.468663033633823561e-23
2.674340820312500000e+01 -2.981462498404144480e-23
2.674365234375000000e+01 -3.574567259626386048e-23
2.674389648437500000e+01 -4.107025086907003071e-23
2.674414062500000000e+01 -4.356553711875443227e-23
2.674438476562500000e+01 -4.126074847094490257e-23
2.674462890625000000e+01 -3.323378707723469042e-23
2.674487304687500000e+01 -1.977364773691399347e-23
2.674511718750000000e+01 -2.130405906388082590e-24
2.674536132812500000e+01 1.778764803520006896e-23
2.674560546875000000e+01 3.773553079833209532e-23
2.674584960937500000e+01 5.562053097336766980e-23
2.674609375000000000e+01 7.002960963089186617e-23
2.674633789062500000e+01 8.036626604823786382e-23
2.674658203125000000e+01 8.644317927817738078e-23
2.674682617187500000e+01 8.803545176020387235e-23
2.674707031250000000e+01 8.510938364441153263e-23
2.674731445312500000e+01 7.885011701965775796e-23
2.674755859375000000e+01 7.269309479026282831e-23
2.674780273437500000e+01 7.206766147175053608e-23
2.674804687500000000e+01 8.214149578854620131e-23
2.674829101562500000e+01 1.044780530057061799e-22
2.674853515625000000e+01 1.348223493887673060e-22
2.674877929687500000e+01 1.637108306423351223e-22
2.674902343750000000e+01 1.796672429205958835e-22
2.674926757812500000e+01 1.732760600563511642e-22
2.674951171875000000e+01 1.404126646472193166e-22
2.674975585937500000e+01 8.376280729437815463e-23
2.675000000000000000e+01 1.253538822263747523e-23
2.675024414062500000e+01 -5.942269291864196245e-23
2.675048828125000000e+01 -1.168451905002263732e-22
2.675073242187500000e+01 -1.470605776045352219e-22
2.675097656250000000e+01 -1.436812107437066737e-22
2.675122070312500000e+01 -1.085101385208598901e-22
2.675146484375000000e+01 -5.070811595104474973e-23
2.675170898437500000e+01 1.649278419241928237e-23
2.675195312500000000e+01 8.003205365826603979e-23
2.675219726562500000e+01 1.303867352722226939e-22
2.675244140625000000e+01 1.629477048511849805e-22
2.675268554687500000e+01 1.774442510659647996e-22
2.675292968750000000e+01 1.762571398473443213e-22
2.675317382812500000e+01 1.626070667276329030e-22
2.675341796875000000e+01 1.392612887942093675e-22
2.675366210937500000e+01 1.079819898471496586e-22
2.675390625000000000e+01 6.976953468423870055e-23
2.675415039062500000e+01 2.586415938939266924e-23
2.675439453125000000e+01 -2.091513168662352242e-23
2.675463867187500000e+01 -6.542177337204909570e-23
2.675488281250000000e+01 -1.009086672775312694e-22
2.675512695312500000e+01 -1.212623815534742598e-22
2.675537109375000000e+01 -1.236824684716906709e-22
2.675561523437500000e+01 -1.102681459016805095e-22
2.675585937500000000e+01 -8.749328588277572907e-23
2.675610351562500000e+01 -6.371639787746600552e-23
2.675634765625000000e+01 -4.591601532029667210e-23
2.675659179687500000e+01 -3.716385487950192691e-23
2.675683593750000000e+01 -3.590066085305874051e-23
2.675708007812500000e+01 -3.721140167785859616e-23
2.675732421875000000e+01 -3.544537774220439118e-23
2.675756835937500000e+01 -2.704811460946257465e-23
2.675781250000000000e+01 -1.246177039394186333e-23
2.675805664062500000e+01 3.702150711572826587e-24
2.675830078125000000e+01 1.436780378927972969e-23
2.675854492187500000e+01 1.291015553687232561e-23
2.675878906250000000e+01 -3.954217451279121106e-24
2.675903320312500000e+01 -3.447691069467062199e-23
2.675927734375000000e+01 -7.199082960696977168e-23
2.675952148437500000e+01 -1.067700352740305790e-22
2.675976562500000000e+01 -1.290693832159220397e-22
2.676000976562500000e+01 -1.323584354668643917e-22
2.676025390625000000e+01 -1.155455005666223452e-22
2.676049804687500000e+01 -8.333744451280270545e-23
2.676074218750000000e+01 -4.475366518730638057e-23
2.676098632812500000e+01 -1.051866199000822625e-23
2.676123046875000000e+01 9.866876459992951717e-24
2.676147460937500000e+01 1.077220870651282196e-23
2.676171875000000000e+01 -7.849646165024081565e-24
2.676196289062500000e+01 -4.043323354908073027e-23
2.676220703125000000e+01 -7.777168211495488007e-23
2.676245117187500000e+01 -1.103143470989860776e-22
2.676269531250000000e+01 -1.313777844276252654e-22
2.676293945312500000e+01 -1.389792693891830445e-22
2.676318359375000000e+01 -1.357371043932096312e-22
2.676342773437500000e+01 -1.270516023349792171e-22
2.676367187500000000e+01 -1.183724072556776132e-22
2.676391601562500000e+01 -1.127709707528711713e-22
2.676416015625000000e+01 -1.100030558725702135e-22
2.676440429687500000e+01 -1.074516159025718834e-22
2.676464843750000000e+01 -1.021449251952689477e-22
2.676489257812500000e+01 -9.240142353612427565e-23
2.676513671875000000e+01 -7.812418859523785548e-23
2.676538085937500000e+01 -5.994917437498434305e-23
2.676562500000000000e+01 -3.835828787850861863e-23
2.676586914062500000e+01 -1.375134124938662534e-23
2.676611328125000000e+01 1.254146113942305799e-23
2.676635742187500000e+01 3.728257229516536616e-23
2.676660156250000000e+01 5.541985990121359206e-23
2.676684570312500000e+01 6.153001645249221404e-23
2.676708984375000000e+01 5.203395213321025302e-23
2.676733398437500000e+01 2.715567286554046223e-23
2.676757812500000000e+01 -8.305713777931756579e-24
2.676782226562500000e+01 -4.580985195825747058e-23
2.676806640625000000e+01 -7.536849218793742786e-23
2.676831054687500000e+01 -8.874655761274134786e-23
2.676855468750000000e+01 -8.262761799804100469e-23
2.676879882812500000e+01 -6.043704346221608809e-23
2.676904296875000000e+01 -3.168001337299548799e-23
2.676928710937500000e+01 -8.674943489900393110e-24
2.676953125000000000e+01 -1.939352151849961009e-24
2.676977539062500000e+01 -1.623152781806522913e-23
2.677001953125000000e+01 -4.884669143656815600e-23
2.677026367187500000e+01 -9.060780331962416422e-23
2.677050781250000000e+01 -1.289288347542158004e-22
2.677075195312500000e+01 -1.517941430387409236e-22
2.677099609375000000e+01 -1.513539013866277003e-22
2.677124023437500000e+01 -1.260212345451638181e-22
2.677148437500000000e+01 -8.058741424406119990e-23
2.677172851562500000e+01 -2.465504830315581413e-23
2.677197265625000000e+01 2.993186674466945675e-23
2.677221679687500000e+01 7.204377257631830026e-23
2.677246093750000000e+01 9.403023064661883734e-23
2.677270507812500000e+01 9.357535793203977443e-23
2.677294921875000000e+01 7.399525076329490274e-23
2.677319335937500000e+01 4.286493767985343724e-23
2.677343750000000000e+01 9.472824225565340677e-24
2.677368164062500000e+01 -1.815337922873894331e-23
2.677392578125000000e+01 -3.581714313611299868e-23
2.677416992187500000e+01 -4.434710068261828542e-23
2.677441406250000000e+01 -4.874098272913863029e-23
2.677465820312500000e+01 -5.557784820087596862e-23
2.677490234375000000e+01 -6.990737480081320954e-23
2.677514648437500000e+01 -9.289293173061637342e-23
2.677539062500000000e+01 -1.210005576460956086e-22
2.677563476562500000e+01 -1.469805722918321827e-22
2.677587890625000000e+01 -1.623323683711636062e-22
2.677612304687500000e+01 -1.603476793627831027e-22
2.677636718750000000e+01 -1.384938417446134666e-22
2.677661132812500000e+01 -9.925470304195734400e-23
2.677685546875000000e+01 -4.945324942931130453e-23
2.677709960937500000e+01 1.352715801205602257e-24
